unique_row_id,match_id,match_alternative_id,match_type,match_date,home_team_id,home_team,visiting_team_id,visiting_team,set_number,home_team_score,visiting_team_score,rally_number,point_won_by,serving_team,receiving_team,setter_position,home_setter_position,visiting_setter_position,possession_number,video_time,code,custom_code,point_phase,attack_phase,team,player_id,player_name,player_number,skill,skill_type,skill_subtype,evaluation_code,attack_code,set_code,set_type,start_zone,end_zone,end_subzone,num_players_numeric,start_coordinate,mid_coordinate,end_coordinate,start_coordinate_x,start_coordinate_y,mid_coordinate_x,mid_coordinate_y,end_coordinate_x,end_coordinate_y,home_p1,home_p2,home_p3,home_p4,home_p5,home_p6,visiting_p1,visiting_p2,visiting_p3,visiting_p4,visiting_p5,visiting_p6,file_id,file_name,created_by,create_datetime
1205,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,7,4,11,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,1.0,1,3,2,6721.0,*p07:04,,Serve,,Negrini CTE Acqui Terme,,,,Point,,,0,,,,,,,,,,,,,,,,,5.0,11.0,14.0,3.0,16.0,8.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1206,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,7,4,12,Negrini CTE Acqui Terme,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,6.0,6,3,0,6723.0,*z6,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1207,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,7,4,12,Negrini CTE Acqui Terme,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,6.0,6,3,1,6751.0,*11SQ-~~~99,,Serve,,Negrini CTE Acqui Terme,BOT-IAC-87,Iacopo Botto,11.0,Serve,Jump serve,Jump Spin,-,,,,9,9,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1208,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,7,4,12,Negrini CTE Acqui Terme,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,3.0,6,3,2,6751.0,a04RQ#~~~99,,Reception,,Monge Gerbaudo Savigliano,SCH-AND-01,Andrea Schiro,4.0,Reception,Jump serve reception,Jump Spin,#,,,,9,9,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1209,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,7,4,12,Negrini CTE Acqui Terme,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,3.0,6,3,2,6751.0,a18EQ+K2C,,Reception,,Monge Gerbaudo Savigliano,PIS-MAT-95,Matteo Pistolesi,18.0,Set,Quick ball set,,+,,K2,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1210,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,7,4,12,Negrini CTE Acqui Terme,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,3.0,6,3,2,6754.0,a16AQ!X2~24~H2,,Reception,Transition,Monge Gerbaudo Savigliano,BON-PAO-92,Paolo Bonola,16.0,Attack,Quick ball attack,Hard,!,X2,,,2,4,,2.0,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1211,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,7,4,12,Negrini CTE Acqui Terme,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,6.0,6,3,3,6754.0,*14BH!,,Serve,,Negrini CTE Acqui Terme,ESP-DAV-95,Davide Esposito,14.0,Block,High ball block,,!,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1212,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,7,4,12,Negrini CTE Acqui Terme,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,3.0,6,3,4,6754.0,a11DH!,,Reception,,Monge Gerbaudo Savigliano,ROS-LUC-01,Luca Rossato,11.0,Dig,High ball dig,Float,!,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1213,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,7,4,12,Negrini CTE Acqui Terme,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,3.0,6,3,4,6754.0,a18EM+~~F,,Reception,,Monge Gerbaudo Savigliano,PIS-MAT-95,Matteo Pistolesi,18.0,Set,Half ball set,,+,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1214,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,7,4,12,Negrini CTE Acqui Terme,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,3.0,6,3,4,6757.0,a06AM=X5~4~~H2,,Reception,Transition,Monge Gerbaudo Savigliano,SAC-MAU-98,Mauro Sacripanti,6.0,Attack,Half ball attack,Hard,=,X5,,,4,,,2.0,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1215,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,7,4,12,Negrini CTE Acqui Terme,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,6.0,6,3,5,6757.0,*$$&H#,,Serve,,Negrini CTE Acqui Terme,,,,,,,#,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1216,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,4,12,Negrini CTE Acqui Terme,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,6.0,6,3,5,6760.0,*p08:04,,Serve,,Negrini CTE Acqui Terme,,,,Point,,,0,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1217,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,4,13,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,6.0,6,3,1,6840.0,*11SQ-~~~91,,Serve,,Negrini CTE Acqui Terme,BOT-IAC-87,Iacopo Botto,11.0,Serve,Jump serve,Jump Spin,-,,,,9,1,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1218,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,4,13,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,3.0,6,3,2,6840.0,a04RQ#~~~91,,Reception,,Monge Gerbaudo Savigliano,SCH-AND-01,Andrea Schiro,4.0,Reception,Jump serve reception,Jump Spin,#,,,,9,1,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1219,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,4,13,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,3.0,6,3,2,6840.0,a18ET+K1B,,Reception,,Monge Gerbaudo Savigliano,PIS-MAT-95,Matteo Pistolesi,18.0,Set,Head ball set,,+,,K1,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1220,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,4,13,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,3.0,6,3,2,6844.0,a11AM#X8~92~H2,,Reception,Transition,Monge Gerbaudo Savigliano,ROS-LUC-01,Luca Rossato,11.0,Attack,Half ball attack,Hard,#,X8,,,9,2,,2.0,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1221,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,4,13,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,6.0,6,3,3,6844.0,*16BT=~~~~4~~2,,Serve,,Negrini CTE Acqui Terme,CAR-DAN-05,Daniele Carpita,16.0,Block,Head ball block,,=,,,,,4,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1222,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,13,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,3.0,6,3,4,6847.0,ap08:05,,Reception,,Monge Gerbaudo Savigliano,,,,Point,,,0,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,4.0,16.0,18.0,6.0,1.0,11.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1223,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,2.0,6,2,0,6861.0,az2,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1224,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,2.0,6,2,1,6870.0,a16SM-~~~55,,Reception,,Monge Gerbaudo Savigliano,BON-PAO-92,Paolo Bonola,16.0,Serve,Jump-float serve,Jump Float,-,,,,5,5,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1225,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,6.0,6,2,2,6870.0,*21RM+~~~55,,Serve,,Negrini CTE Acqui Terme,TRO-FIL-05,Filippo Trombin,21.0,Reception,Jump-float serve reception,Jump Float,+,,,,5,5,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1226,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,6.0,6,2,2,6870.0,*05EM+K1P,,Serve,,Negrini CTE Acqui Terme,BEL-GIU-03,Giuseppe Bellanova,5.0,Set,Half ball set,,+,,K1,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1227,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,6.0,6,2,2,6873.0,*11AM-XP~84~H2,,Serve,Transition,Negrini CTE Acqui Terme,BOT-IAC-87,Iacopo Botto,11.0,Attack,Half ball attack,Hard,-,XP,,,8,4,,2.0,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1228,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,2.0,6,2,3,6873.0,a01BH+,,Reception,,Monge Gerbaudo Savigliano,BAL-RIC-97,Riccardo Ballan,1.0,Block,High ball block,,+,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1229,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,2.0,6,2,3,6873.0,a16DM!~~~86,,Reception,,Monge Gerbaudo Savigliano,BON-PAO-92,Paolo Bonola,16.0,Dig,Half ball dig,Jump Float,!,,,,8,6,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1230,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,2.0,6,2,3,6873.0,a18ET+~~F,,Reception,,Monge Gerbaudo Savigliano,PIS-MAT-95,Matteo Pistolesi,18.0,Set,Head ball set,,+,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1231,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,2.0,6,2,3,6877.0,a06AM-X5~45~H2,,Reception,Transition,Monge Gerbaudo Savigliano,SAC-MAU-98,Mauro Sacripanti,6.0,Attack,Half ball attack,Hard,-,X5,,,4,5,,2.0,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1232,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,6.0,6,2,4,6877.0,*14BT+~~~~2~~2,,Serve,,Negrini CTE Acqui Terme,ESP-DAV-95,Davide Esposito,14.0,Block,Head ball block,,+,,,,,2,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1233,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,6.0,6,2,4,6877.0,*11DH!,,Serve,,Negrini CTE Acqui Terme,BOT-IAC-87,Iacopo Botto,11.0,Dig,High ball dig,Float,!,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1234,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,6.0,6,2,4,6877.0,*05ET+~~B,,Serve,,Negrini CTE Acqui Terme,BEL-GIU-03,Giuseppe Bellanova,5.0,Set,Head ball set,,+,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1235,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,6.0,6,2,4,6881.0,*03AM+X6~25~T2,,Serve,Transition,Negrini CTE Acqui Terme,ARG-AND-96,Andrea Argenta,3.0,Attack,Half ball attack,Tip,+,X6,,,2,5,,2.0,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1236,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,2.0,6,2,5,6881.0,a18DH-,,Reception,,Monge Gerbaudo Savigliano,PIS-MAT-95,Matteo Pistolesi,18.0,Dig,High ball dig,Float,-,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1237,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,6.0,6,2,6,6886.0,*03FH+,,Serve,,Negrini CTE Acqui Terme,ARG-AND-96,Andrea Argenta,3.0,Freeball,,,+,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1238,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,6.0,6,2,6,6886.0,*05EQ+~~C,,Serve,,Negrini CTE Acqui Terme,BEL-GIU-03,Giuseppe Bellanova,5.0,Set,Quick ball set,,+,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1239,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,6.0,6,2,6,6889.0,*14AQ#X1~33~H2,,Serve,Transition,Negrini CTE Acqui Terme,ESP-DAV-95,Davide Esposito,14.0,Attack,Quick ball attack,Hard,#,X1,,,3,3,,2.0,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1240,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,8,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,2.0,6,2,7,6889.0,a$$&H=,,Reception,,Monge Gerbaudo Savigliano,,,,,,,=,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1241,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,9,5,14,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,6.0,6,2,8,6892.0,*p09:05,,Serve,,Negrini CTE Acqui Terme,,,,Point,,,0,,,,,,,,,,,,,,,,,11.0,14.0,3.0,16.0,8.0,5.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
1242,ca4d6988,2025-11-08 | 6735 | 6734,Andata,2025-11-08,6735,Negrini CTE Acqui Terme,6734,Monge Gerbaudo Savigliano,4,9,5,15,Monge Gerbaudo Savigliano,Negrini CTE Acqui Terme,Monge Gerbaudo Savigliano,5.0,5,2,0,6903.0,*z5,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,14.0,3.0,16.0,8.0,5.0,11.0,16.0,18.0,6.0,1.0,11.0,4.0,12F-JvEhPY5aoY_rPSeHczs76PzcNOwgJ,&2025-11-08a3m04savigliano-acqui_syn_mantova.dvw,system,2025-12-02 22:18:47
